_id,author_name,cover_type,name,num_page,price,provider,publisher,release_year,size,url,weight
629cf7ab56a95be487d00a42,Minh Nhật,Bìa mềm,Tự học từ vựng và ngữ pháp tiếng Nhật cấp tốc - sơ cấp,198,99.000,Công ty TNHH MTV Dịch Vụ Văn Hoá Khang Việt,Đồng Nai,2018,13x19 (cm),https://book365.vn/sach/123905_tu-hoc-tu-vung-va-ngu.html,150 (g)
629cf7ab56a95be487d00a43,Minh Nhật,Bìa mềm,Tự học 10 từ vựng tiếng Nhật mỗi ngày,304,89.000,Công ty TNHH MTV Dịch Vụ Văn Hoá Khang Việt,Đồng Nai,2018,14x20 (cm),https://book365.vn/sach/123899_tu-hoc-10-tu-vung-tieng.html,250 (g)
629cf7ab56a95be487d00a6f,TS. Phạm Văn Công,Bìa mềm,Luyện viết Tiếng Anh trình bày trên giấy ô li dành cho học sinh lớp 2 tập 1 (16x24),64,28.000,Công ty TNHH MTV Dịch Vụ Văn Hoá Khang Việt,Đại học Sư phạm,2020,16x24 (cm),https://book365.vn/sach/173861_luyen-viet-tieng-anh-trinh.html,100 (g)
629cf7ab56a95be487d00a8a,"Adele Faber, Elaine Mazlish",Bìa mềm,Nói Sao Cho Trẻ Chịu Học Ở Nhà Và Ở Trường Học,340,145.000,Liên Việt Books,Thế Giới,,20x13x1 (cm),https://book365.vn/sach/1149544_noi-sao-cho-tre-chiu-hoc.html,350 (g)
629cf7ab56a95be487d00a90,Hán Trúc ( Chủ Biên),Bìa mềm,Hành trình thai giáo - 280 ngày mỗi ngày đọc 1 trang,270,80.000,Minh Long Book,NXB Phụ Nữ,2019, (cm),https://book365.vn/sach/483437_hanh-trinh-thai-giao-280-ngay.html,280 (g)
629cf7ab56a95be487d00ab9,Nhiều Tác Giả,Bìa mềm,Hạt Giống Tâm Hồn 13,168,64.000,Wiselands,NXB Tổng Hợp TPHCM,2020, (cm),https://book365.vn/sach/1142656_hat-giong-tam-hon-13.html,200 (g)
629cf7ab56a95be487d00ac9,Sandrine Dumas Roy &amp; Nicolas Gouny,Bìa mềm,Biết tuốt về đồ ăn: Sô cô la,35,45.000,Wiselands,Lao động,2018, (cm),https://book365.vn/sach/1142841_biet-tuot-ve-do-an-so.html,200 (g)
629cf7ab56a95be487d00acf,Thu Lan,Bìa mềm,Bánh mì mứt quả ngon miệng dễ làm,56,39.000,Nhà xuất bản Phụ nữ Việt Nam,Phụ nữ,2017, (cm),https://book365.vn/sach/1110674_banh-mi-mut-qua-ngon-mieng.html,100 (g)
629cf7ab56a95be487d00ad7,TTPH,Bìa mềm,Bản đồ theo dõi Bão và áp thấp nhiệt đới A2,1,5.000,Nhà xuất bản Tài nguyên - Môi trường và Bản đồ Việt Nam,Tài nguyên Môi trường &amp; Bản đồ Việt Nam,2005, (cm),https://book365.vn/sach/447011_ban-do-theo-doi-bao-va.html,100 (g)
629cf7ab56a95be487d00ade,XNBĐ,Bìa mềm,Bản đồ Văn hóa - du lịch Nam Hà Nội,2,20.000,Nhà xuất bản Tài nguyên - Môi trường và Bản đồ Việt Nam,Tài nguyên Môi trường &amp; Bản đồ Việt Nam,2016, (cm),https://book365.vn/sach/446951_ban-do-van-hoa-du-lich.html,100 (g)
629cf7ab56a95be487d00ae2,Đặng Nguyên Minh biên soạn,Bìa mềm,Ăn sạch sống khỏe - Người già,208,67.000,Công ty Cổ phần Tri thức Văn hóa Sách Việt Nam - Vinabook JSC,Hồng Đức,2021,20x13x1 (cm),https://book365.vn/sach/420397_an-sach-song-khoe-nguoi.html,208 (g)
629cf7ab56a95be487d00ae5,Bộ Y tế,Bìa mềm,Hướng dẫn quy trình kỹ thuật chuyên ngành hóa sinh,598,209.000,Mr.,Y học,2015, (cm),https://book365.vn/sach/480611_huong-dan-quy-trinh-ky.html,1000 (g)
629cf7ab56a95be487d00af1,Joanna Martine Woolfolk,Bìa mềm,SÁCH - Toàn thư chiêm tinh học nhập môn - Tác giả: Joanna Martine Woolfolk,508,350.000,Saigon Books,Thế giới,2020,20x30x5 (cm),https://book365.vn/sach/1141107_sach-toan-thu-chiem-tinh.html,1200 (g)
629cf7ab56a95be487d00aed,Bộ Y tế,Bìa mềm,"Hướng dẫn quy trình kỹ thuật khám bệnh, chữa bệnh chuyên ngành huyết học - truyền máu miễn dịch - di truyền - sinh học phân tử",356,150.000,Mr.,Y học,2015, (cm),https://book365.vn/sach/480613_huong-dan-quy-trinh-ky.html,900 (g)
629cf7ab56a95be487d00afc,"Susan Curtis , Pat Thomas , Dragana Vilinac",Bìa mềm,DINH DƯỠNG CHỮA BỆNH - RAU CỦ,120,86.000,FIRST NEWS,NXB Tổng hợp TP.HCM,2019,25x20x3 (cm),https://book365.vn/sach/1040043_dinh-duong-chua-benh-rau.html,300 (g)
629cf7ab56a95be487d00af4,TTPH,Bìa mềm,Miếng ghép hình Việt Nam,1,68.000,Nhà xuất bản Tài nguyên - Môi trường và Bản đồ Việt Nam,Tài nguyên Môi trường &amp; Bản đồ Việt Nam,2016, (cm),https://book365.vn/sach/446888_mieng-ghep-hinh-viet-nam.html,200 (g)
629cf7ab56a95be487d00b3d,Lê Thị Đan Dung (Chủ biên),Bìa mềm,Phát triển con người của một số dân tộc thiểu số ở tỉnh Hà Giang từ góc độ việc làm (Sách chuyên khảo),184,44.000,Nhà xuất bản Khoa học Xã hội,Khoa Học Xã Hội,2019,"14,5x20,5 (cm)",https://book365.vn/sach/19996_phat-trien-con-nguoi-cua.html,160 (g)
629cf7ab56a95be487d00b42,Ma Văn Kháng,Bìa mềm,Lời nói thẳng,372,70.000,Đánh giá gian hàng,NXB Chính trị Quốc gia Sự thật,2018, (cm),https://book365.vn/sach/841145_loi-noi-thang.html,250 (g)
629cf7ab56a95be487d00b4e,Lucy Maud Montgomery,Bìa mềm,Anne tóc đỏ - Thung lũng cầu vồng,412,138.000,Wiselands,Hội nhà văn,2021, (cm),https://book365.vn/sach/1142905_anne-toc-do-thung-lung-cau.html,450 (g)
629cf7ab56a95be487d00b63,Nguyễn Quốc Hùng chủ biên,Bìa mềm,Lịch sử Nhật Bản,140,116.000,Đánh giá gian hàng,Thế Giới,2012, (cm),https://book365.vn/sach/435657_lich-su-nhat-ban.html,550 (g)
629cf7ab56a95be487d00b79,"Jack Canfield, Mark Victor Hansen",Bìa mềm,Hạt Giống Tâm Hồn - Tuyển chọn những câu chuyện hay nhất (Bìa mềm),336,98.000,FIRST NEWS,NXB Tổng hợp TP.HCM,2020,25x20x3 (cm),https://book365.vn/sach/1079905_hat-giong-tam-hon-tuyen.html,300 (g)
629cf7ab56a95be487d00b8f,Lê Hải Đoàn,Bìa mềm,Cô cáo tinh ranh và cái trục cán bánh,16,32.000,MaiHaBooks,NXB Hà Nội,2020,27x20x1 (cm),https://book365.vn/sach/587165_co-cao-tinh-ranh-va-cai-truc.html,500 (g)
629cf7ab56a95be487d00ba3,Trần Đỗ Quyên,Bìa mềm,Tiểu Đường Không Còn Đáng Sợ,210,53.000,Savina,Thời Đại,2013, (cm),https://book365.vn/sach/1208371_tieu-duong-khong-con-dang.html,250 (g)
629cf7ab56a95be487d00ba6,Lê Sơn Tùng,Bìa mềm,Khám Phá Kỳ Diệu Về Thế Giới Động Vật,190,47.000,Savina,Thời Đại,2013, (cm),https://book365.vn/sach/1208364_kham-pha-ky-dieu-ve-the.html,300 (g)
629cf7ab56a95be487d00bb4,Yu Dan,Bìa mềm,Trang Tử Tâm Đắc,228,88.000,FIRST NEWS,NXB Tổng hợp TP.HCM,2021,25x20x5 (cm),https://book365.vn/sach/1108047_trang-tu-tam-dac.html,400 (g)
629cf7ab56a95be487d00bfa,Trần Đăng Khoa,Bìa mềm,Góc sân và khoảng trời,68,50.000,NXB Kim Đồng,Kim Đồng,2021, (cm),https://book365.vn/sach/443573_goc-san-va-khoang-troi.html,155 (g)
629cf7ab56a95be487d00bfd,Nhiều tác giả,Bìa mềm,Chuyện kể cho bé mầm non - Tập 2,,80.000,NXB Kim Đồng,Kim Đồng,2021, (cm),https://book365.vn/sach/1145298_chuyen-ke-cho-be-mam-non.html,315 (g)
629cf7ab56a95be487d00c09,Jeff Kinney,Bìa mềm,Song Ngữ Việt - Anh - Diary Of A Wimpy Kid  - Nhật Ký Chú Bé Nhút Nhát - Tập 12: Chuyến Đi Bão Táp - The Getaway,370,96.000,CTCP Phát Hành Sách FAHASA,Văn Học,2021, (cm),https://book365.vn/sach/1039876_song-ngu-viet-anh-diary.html,400 (g)
629cf7ab56a95be487d00c0c,Pilot Nguyễn,Bìa mềm,Đừng Bán Bảo Hiểm Hãy Trao Giải Pháp - Sách Gối Đầu Dành Cho Tư Vấn Bảo Hiểm Nhân Thọ (Tái Bản 2020),,120.000,CTCP Phát Hành Sách FAHASA,NXB Tổng Hợp TPHCM,2020, (cm),https://book365.vn/sach/892212_dung-ban-bao-hiem-hay.html,300 (g)
629cf7ab56a95be487d00c29,TS. Phan Hữu Thắng,Bìa mềm,FDI - Nhiệm vụ kép trong bối cảnh mới,404,250.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,, (cm),https://book365.vn/sach/1079212_fdi-nhiem-vu-kep-trong-boi.html,600 (g)
629cf7ab56a95be487d00c2e,"Nguyễn Thái, Vũ Công Ngữ",Bìa mềm,Móng cọc phân tích và thiết kế,280,145.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,2014,19x27 (cm),https://book365.vn/sach/17620_mong-coc-phan-tich-va-thiet.html,800 (g)
629cf7ab56a95be487d00c3f,TS. Đào Quang Thủy,Bìa mềm,"Ứng dụng PLC S7 - 1200, WICC Trong Thiết Kế Hệ Thống Điều Khiển Lò Đốt Chất Thải Rắn Sinh Hoạt, Nồi Hơi Công Nghệ, Máy Sản Xuất Gạch Không Nung",160,125.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,2021, (cm),https://book365.vn/sach/417499_ung-dung-plc-s7-1200-wicc.html,300 (g)
629cf7ab56a95be487d00c40,"Hoa Văn Ngữ , Lưu Bá Thuận",Bìa mềm,Máy làm đất và đặc tính kỹ thuật,216,108.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,2012,19x27 (cm),https://book365.vn/sach/17646_may-lam-dat-va-dac-tinh.html,400 (g)
629cf7ab56a95be487d00c42,GS.TSKH. Hoàng Ngọc Hà,Bìa mềm,Bình sai tính toán lưới trắc địa và GPS/GNSS,,150.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,2020, (cm),https://book365.vn/sach/417564_binh-sai-tinh-toan-luoi-trac.html,452 (g)
629cf7ab56a95be487d00c68,PGS.TS. Thái Doãn Tĩnh,Bìa mềm,Cơ Sở Hóa Học Hữu Cơ Tập 1,320,80.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2009,27x19x2 (cm),https://book365.vn/sach/1026985_co-so-hoa-hoc-huu-co-tap.html,600 (g)
629cf7ab56a95be487d00c70,GS.TS. Phạm Văn Hội,Bìa mềm,Kết Cấu Liên Hợp Thép Bê Tông Dùng Trong Nhà Cao Tầng,200,128.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2019,27x19x2 (cm),https://book365.vn/sach/1027165_ket-cau-lien-hop-thep-be.html,500 (g)
629cf7ab56a95be487d00c79,Bộ Công Thương; Viện Nghiên Cứu Cơ Khí,Bìa mềm,Kiểm Soát Ô Nhiễm Không Khí Đối Với Một Số Nguồn Thải Công Nghiệp Đặc Trưng Ở Việt Nam,332,180.000,NXB Khoa học và Kỹ thuật,Tiếp tục,2009,19x27x1 (cm),https://book365.vn/sach/1027026_kiem-soat-o-nhiem-khong.html,150 (g)
629cf7ab56a95be487d00ca0,Nguyễn Hồ Quỳnh,Bìa mềm,Toán Cao Cấp,,30.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2006, (cm),https://book365.vn/sach/1043229_toan-cao-cap.html,150 (g)
629cf7ab56a95be487d00cb2,Ajahn Chah,Bìa mềm,Suối Nguồn Tâm Linh,449,155.000,Liên Việt Books,Hồng Đức,2017,21x13.5x1 (cm),https://book365.vn/sach/1149327_suoi-nguon-tam-linh.html,400 (g)
629cf7ab56a95be487d00cc9,TS. Lê Văn Phùng,Bìa mềm,An toàn thông tin,368,99.000,NXB Thông tin và Truyền thông,Thông tin &amp; Truyền thông,2018,16x24 (cm),https://book365.vn/sach/9062_an-toan-thong-tin.html,600 (g)
629cf7ab56a95be487d00cca,Quốc hội,Bìa mềm,"Luật xử lý vi phạm hành chính (sửa đổi, bổ sung năm 2020, hợp nhất)",,50.000,Nhà xuất bản Tư pháp,Tư pháp,2021, (cm),https://book365.vn/sach/1133297_luat-xu-ly-vi-pham-hanh.html,250 (g)
629cf7ab56a95be487d00cd0,TS. Nguyễn Ngọc Kiên - LS Nguyễn Thị Huyền Tran,Bìa mềm,Biện pháp tạm giam trong tố tụng hình sự Việt Nam,,120.000,Nhà xuất bản Tư pháp,Tư pháp,2021, (cm),https://book365.vn/sach/1116702_bien-phap-tam-giam-trong-to.html,250 (g)
629cf7ab56a95be487d00aee,Bộ Y tế,Bìa mềm,Hướng dẫn quy trình kỹ thuật Phục hồi chức năng,403,125.000,Mr.,Y học,2019, (cm),https://book365.vn/sach/480605_huong-dan-quy-trinh-ky.html,800 (g)
629cf7ab56a95be487d00af5,Do Huu Nghi,Bìa cứng,Lignocellulose conversion: A distinct role of fungal esterases,309,165.000,Nhà xuất bản Khoa học tự nhiên và Công nghệ,Khoa học tự nhiên và Công nghệ,,16x35 (cm),https://book365.vn/sach/142852_lignocellulose-conversion-a-distinct.html,500 (g)
629cf7ab56a95be487d00afd,Nekomaki (ms-work),Bìa mềm,Thị trấn mèo tập 4,176,68.000,NXB Kim Đồng,Kim Đồng,2020, (cm),https://book365.vn/sach/443692_thi-tran-meo-tap-4.html,195 (g)
629cf7ab56a95be487d00b01,Trịnh Quang Cảnh,Bìa mềm,Ứng dụng 26 phương pháp đột phá mới giải nhanh 20 đề thi thử THPT QG Hóa học,1216,368.000,Công ty TNHH MTV Dịch Vụ Văn Hoá Khang Việt,ĐHQGHN,2019,16x24 (cm),https://book365.vn/sach/132589_ung-dung-26-phuong-phap.html,1300 (g)
629cf7ab56a95be487d00b04,Vương Thanh Bình,Bìa mềm,Phân tích tư duy giải câu điểm 8-9-10 Toán trong các kỳ thi THPT quốc gia,256,124.000,Công ty TNHH MTV Dịch Vụ Văn Hoá Khang Việt,ĐHQGHN,2019,19x27 (cm),https://book365.vn/sach/132460_phan-tich-tu-duy-giai-cau.html,400 (g)
629cf7ab56a95be487d00b1a,James Raven,Bìa mềm,Lịch sử của sách,352,179.000,Công ty Cổ phần xuất bản và giáo dục Quảng Văn,NXB Dân Trí,2021, (cm),https://book365.vn/sach/1143422_lich-su-cua-sach.html,500 (g)
629cf7ab56a95be487d00b3f,Nhiều tác giả,Bìa mềm,Ngũ Vị Tri Thức (Combo 5 sách),2000,426.000,Wiselands,Nhiều NXB,2019, (cm),https://book365.vn/sach/1178934_ngu-vi-tri-thuc-(combo-5-sach).html,1400 (g)
629cf7ab56a95be487d00b40,"Steven Naifeh, Gregory White Smith",Bìa mềm,Sách - Van Gogh The Life,1296,789.000,Nhà sách Alpha Books,NXB Dân Trí,2021,26x18x5 (cm),https://book365.vn/sach/1028841_sach-van-gogh-the-life.html,1000 (g)
629cf7ab56a95be487d00b57,PGS. Trần Đình Huỳnh - TS. Đỗ Minh Tuấn,Bìa mềm,Hồ Chí Minh: Người Xây Dựng Đảng Cộng Sản Và Chính Quyền Nhà Nước Kiểu Mới Việt Nam,272,68.000,Công ty Cổ phần Tri thức Văn hóa Sách Việt Nam - Vinabook JSC,Hà Nội,2020,20x14x1 (cm),https://book365.vn/sach/243020_ho-chi-minh-nguoi-xay-dung.html,250 (g)
629cf7ab56a95be487d00b60,LÊ THÔNG,Bìa mềm,Địa lí dịch vụ - Tập 1: Địa lí giao thông vận tải,264,79.000,Nhà xuất bản Đại học Sư phạm,Đại học Sư phạm,2015, (cm),https://book365.vn/sach/1127859_dia-li-dich-vu-tap.html,350 (g)
629cf7ab56a95be487d00b66,Paulo Coelho,Bìa mềm,Nhà giả kim,227,79.000,Wiselands,Hội nhà văn,2020, (cm),https://book365.vn/sach/1150643_nha-gia-kim.html,400 (g)
629cf7ab56a95be487d00b80,Rosie Nguyễn,Bìa mềm,Tuổi trẻ đáng giá bao nhiêu,291,90.000,Wiselands,Hội Nhà Văn,2021, (cm),https://book365.vn/sach/1150700_tuoi-tre-dang-gia-bao-nhieu.html,350 (g)
629cf7ab56a95be487d00b8b,TS.Nguyễn Văn Quân,Bìa mềm,Nhà nước và pháp luật trong bối cảnh toàn cầu hóa,,100.000,Nhà xuất bản Tư pháp,Tư pháp,2021, (cm),https://book365.vn/sach/1116698_nha-nuoc-va-phap-luat-trong.html,250 (g)
629cf7ab56a95be487d00b95,Tác giả: Lời: Hannah Watson; Tranh: Jordan Wray; Cố vấn chuyên môn: Ed Drewitt,Bìa mềm,First sticker book - Sách dán hình đầu đời cho bé - Khủng long 75N,,75.000,Đinh Tị Books,Thanh Niên,2021, (cm),https://book365.vn/sach/1149549_first-sticker-book-sach-dan.html,300 (g)
629cf7ab56a95be487d00b9a,Colin Nicholson (Nguyễn Quốc Đạt dịch),Bìa mềm,Tư duy như những nhà đầu tư vĩ đại,336,175.000,Panda Books,Tài Chính,2020, (cm),https://book365.vn/sach/417799_tu-duy-nhu-nhung-nha-dau.html,500 (g)
629cf7ab56a95be487d00bbf,Shong Hong Bing,Bìa mềm,Chiến tranh tiền tệ phần 1,532,165.000,Công ty Cổ phần sách Bách Việt,Lao động,2020,16x24 (cm),https://book365.vn/sach/21331_chien-tranh-tien-te-phan.html,550 (g)
629cf7ab56a95be487d00bc2,Nhiều tác giả,Bìa mềm,Combo Tư duy đột phá + Thói quen thứ 8,500,336.000,FIRST NEWS,NXB Tổng Hợp TPHCM,2020,25x20x7 (cm),https://book365.vn/sach/1110522_combo-tu-duy-dot-pha-+-thoi.html,800 (g)
629cf7ab56a95be487d00bc5,Phạm Ngọc Anh; Nguyễn Xuân Trung,Bìa mềm,"Tư tưởng Hồ Chí Minh về tôn giáo, tín ngưỡng",256,90.000,Nhà xuất bản Công An Nhân Dân,Công an nhân dân,2021, (cm),https://book365.vn/sach/1156209_tu-tuong-ho-chi-minh-ve.html,220 (g)
629cf7ab56a95be487d00be3,Bright Esselmont,Bìa mềm,Nhật ký Tarot,328,199.000,Wiselands,Phụ nữ Việt Nam,2021, (cm),https://book365.vn/sach/1208141_nhat-ky-tarot.html,350 (g)
629cf7ab56a95be487d00be7,"Jacob Grimm, Wilhelm Grimm",Bìa mềm,Truyện cổ Grim - Tập 2,348,65.000,NXB Kim Đồng,Kim Đồng,2020, (cm),https://book365.vn/sach/443713_truyen-co-grim-tap-2.html,330 (g)
629cf7ab56a95be487d00bf7,Đảng Cộng sản Việt Nam,Bìa cứng,Sổ tay Đảng viên,200,45.000,Nhà xuất bản Công An Nhân Dân,Công An Nhân Dân,2020,16 x 24 (cm),https://book365.vn/sach/86108_so-tay-dang-vien.html,500 (g)
629cf7ab56a95be487d00c37,Phạm S,Bìa mềm,Nông nghiệp ứng dụng công nghệ cao là yêu cầu tất yếu để hội nhập quốc tế,286,135.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,2014,15x22 (cm),https://book365.vn/sach/17631_nong-nghiep-ung-dung-cong.html,450 (g)
629cf7ab56a95be487d00c3e,GS.TS Lều Thọ Trình,Bìa mềm,Cơ học kết cấu tập 1 Hệ tĩnh định,,76.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,2020, (cm),https://book365.vn/sach/417536_co-hoc-ket-cau-tap-1-he.html,300 (g)
629cf7ab56a95be487d00c59,GS.TSKH. Nguyễn Bin,Bìa mềm,"Các Quá Trình, Thiết Bị Trong Công Nghệ Hóa Chấ",320,98.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa hoc và Kỹ thuật,2013,16x24x1 (cm),https://book365.vn/sach/1026675_cac-qua-trinh-thiet-bi.html,200 (g)
629cf7ab56a95be487d00c5f,Đào Hùng Cường,Bìa mềm,Đại Cương Hóa Hữu Cơ,204,86.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa hoc và Kỹ thuật,2017,19x27x1 (cm),https://book365.vn/sach/1026770_dai-cuong-hoa-huu-co.html,150 (g)
629cf7ab56a95be487d00c6e,"GS.TS. Lều Thọ Trình, GS.TS. Nguyễn Mạnh Yên",Bìa mềm,Bài Tập Cơ Học Kết Cấu Tập 2: Hệ Siêu Tĩnh,284,68.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2012,24x16x2 (cm),https://book365.vn/sach/1027253_bai-tap-co-hoc-ket-cau.html,500 (g)
629cf7ab56a95be487d00c85,TS.TTr. Phạm Kỳ Quang ( Chủ biên ); ThS. TTr. Nguyễn Thái Dương; TS.TTr.Nguyễn Phùng Hưng,Bìa mềm,Địa Văn Hàng Hải Phần II,280,55.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2012,16x24x1 (cm),https://book365.vn/sach/1027185_dia-van-hang-hai-phan.html,150 (g)
629cf7ab56a95be487d00c8e,Nguyễn Như Phong,Bìa mềm,Tính Toán Mềm Và Ứng Dụng,370,44.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2008,14x20x1 (cm),https://book365.vn/sach/1029772_tinh-toan-mem-va-ung-dung.html,250 (g)
629cf7ab56a95be487d00cab,Ban từ điển,Bìa mềm,Từ điển Kinh tế tài chính kế toán Anh-Pháp-Việt,,225.000,NXB Khoa học và Kỹ thuật,Khoa học và kỹ thuật,2001, (cm),https://book365.vn/sach/1075425_tu-dien-kinh-te-tai-chinh.html,1200 (g)
629cf7ab56a95be487d00cb1,GS.TS. Nguyễn Quang Ngọc (Chủ biên),Bìa mềm,Vương triều Lý (1009-1226),492,490.000,Nhà xuất bản Hà Nội,Hà Nội,2022,24x16x2 (cm),https://book365.vn/sach/1143192_vuong-trieu-ly-(1009-1226).html,280 (g)
629cf7ab56a95be487d00cba,Henryk Sienkiewicz,Bìa mềm,Đông A Classics: Trên sa mạc và trong rừng thẳm,,90.000,Công ty CP Văn hóa Đông A,Văn học,, (cm),https://book365.vn/sach/1149350_dong-a-classics-tren-sa-mac.html,300 (g)
629cf7ab56a95be487d00cbf,Natsuki Shizuko,Bìa mềm,Án Mạng trên núi Phú Sĩ - Tiểu thuyết Nhật Bản,,169.000,Wabooks,Văn Học,2020, (cm),https://book365.vn/sach/418345_an-mang-tren-nui-phu-si.html,0 (g)
629cf7ab56a95be487d00cc5,Ngô Xuân Bình (Chủ biên),Bìa mềm,Điều chỉnh chính sách đối ngoại của Ấn Độ dưới thời Thủ tướng N.Modi (sách chuyên khảo),412,74.000,Nhà xuất bản Khoa học Xã hội,Khoa Học Xã Hội,2019,"14,5x20,5 (cm)",https://book365.vn/sach/20003_dieu-chinh-chinh-sach-doi.html,400 (g)
629cf7ab56a95be487d00ccc,Bộ Thông tin và Truyền thông,Bìa mềm,Một số giải pháp đảm bảo an toàn cho học sinh khi sử dụng Internet,160,50.000,NXB Thông tin và Truyền thông,Thông tin và Truyền thông,2021, (cm),https://book365.vn/sach/420013_mot-so-giai-phap-dam.html,250 (g)
629cf7ab56a95be487d00cd5,Lời: Christopher Lloyd; Minh họa: Andy Forshaw,Bìa mềm,Sách tường khổng lồ về các môn thể thao,20,150.000,Đinh Tị Books,Thanh Niên,2019,33x5x20 (cm),https://book365.vn/sach/422081_sach-tuong-khong-lo-ve.html,1000 (g)
629cf7ab56a95be487d00cd9,DK/ Nguyễn Minh dịch,Bìa mềm,Khoa học – Khái lược những tư tưởng lớn ,352,390.000,Công ty CP Văn hóa Đông A,Dân trí,2021, (cm),https://book365.vn/sach/1140189_khoa-hoc-–-khai-luoc-nhung.html,1000 (g)
629cf7ab56a95be487d00b02,Nguyễn Mạnh Hùng,Bìa mềm,Rèn luyện kỹ năng giải Toán hình học không gian,480,149.000,Công ty TNHH MTV Dịch Vụ Văn Hoá Khang Việt,ĐHQGHN,2019,16x24 (cm),https://book365.vn/sach/132514_ren-luyen-ky-nang-giai.html,450 (g)
629cf7ab56a95be487d00b14,Biên soạn: Cát Bồ Nhạc,Bìa mềm,Bồi dưỡng FQ cho trẻ: Lựa chọn thông minh,28,39.000,Công ty CP ĐT TM và PT Phúc Minh,Văn học,2018,18x21 (cm),https://book365.vn/sach/28367_boi-duong-fq-cho-tre-lua.html,100 (g)
629cf7ab56a95be487d00b15,Văn Tùng,Bìa mềm,Đội thiếu niên du kích Thành Huế,240,50.000,NXB Kim Đồng,Kim Đồng,2021, (cm),https://book365.vn/sach/1074493_doi-thieu-nien-du-kich-thanh.html,220 (g)
629cf7ab56a95be487d00b32,Đại tướng Võ Nguyên Giáp,Bìa mềm,"Thế giới còn đổi thay, nhưng tư tưởng Hồ Chí Minh sống mãi",262,79.000,Đánh giá gian hàng,Chính trị quốc gia Sự thật,2018, (cm),https://book365.vn/sach/1079393_the-gioi-con-doi-thay.html,500 (g)
629cf7ab56a95be487d00b38,George S Clason,Bìa mềm,Người Giàu Có Nhất Thành Babylon,214,98.000,Wiselands,NXB Tổng Hợp TPHCM,2020,20x13x1 (cm),https://book365.vn/sach/1142714_nguoi-giau-co-nhat-thanh.html,265 (g)
629cf7ab56a95be487d00b3a,"• Lời: Vân Trang - Điển Dũng
Minh họa: Điển Dũng - Hồng Lam",Bìa mềm,Truyện cổ tích thế giới song ngữ Việt - Anh: Nàng tiên cá TB2,24,28.000,Công ty CP ĐT TM và PT Phúc Minh,Văn Học,2019, (cm),https://book365.vn/sach/483279_truyen-co-tich-the-gioi.html,250 (g)
629cf7ab56a95be487d00b6c,BS. Ths. Trần Thị Huyên Thảo,Bìa mềm,BSRCBY. Sơ cứu nhanh - Cẩm nang cho mọi gia đình,140,130.000,Nhà xuất bản Trẻ,Trẻ,2021, (cm),https://book365.vn/sach/421648_bsrcby-so-cuu-nhanh-cam.html,200 (g)
629cf7ab56a95be487d00b75,Osho,Bìa mềm,Combo OSHO 5 Cuốn,600,484.000,FIRST NEWS,NXB Dân Trí,2021,25x20x8 (cm),https://book365.vn/sach/1109461_combo-osho-5-cuon.html,800 (g)
629cf7ab56a95be487d00b85,Nick Vujicic,Bìa mềm,Combo Sống Cho Điều Ý Nghĩa Hơn + Cuộc Sống Không Giới Hạn (Bìa mềm),500,236.000,FIRST NEWS,NXB Tổng Hợp TPHCM,2020,25x20x5 (cm),https://book365.vn/sach/1117328_combo-song-cho-dieu-y-nghia.html,700 (g)
629cf7ab56a95be487d00b9d,"Jonathan Swift. Đỗ Đức Hiểu, Phan Thái dịch",Bìa mềm,Gulliver du kí,,70.000,Công ty CP Văn hóa Đông A,Văn học,, (cm),https://book365.vn/sach/1149448_gulliver-du-ki.html,200 (g)
629cf7ab56a95be487d00bac,OSHO,Bìa mềm,"Osho Cảm Xúc Chuyển Hóa Nỗi Sợ Hãi, Giận Dữ và Ghen Tuông Thành Nằng Lượng Sáng Tạo",408,188.000,FIRST NEWS,NXB Dân Trí,2022,25x20x4 (cm),https://book365.vn/sach/1208353_osho-cam-xuc-chuyen-hoa-noi.html,500 (g)
629cf7ab56a95be487d00bbd,Linh Lê,Bìa mềm,Đào,276,95.000,Công ty Cổ phần sách Bách Việt,Thanh niên,2019,"13x20,5 (cm)",https://book365.vn/sach/21384_dao.html,300 (g)
