_id,author_name,cover_type,image_url,name,num_page,price,provider,publisher,release_year,size,url
629c96bbeaed391bd553f45f,Negi Haruba,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/n/h/nha-co-5-nang-dau---tap-13.jpg,Nhà Có 5 Nàng Dâu - Tập 13,192,25.0,Nhà Xuất Bản Kim Đồng,NXB Kim Đồng,2022,17.6 x 11.3 cm,https://www.fahasa.com/nha-co-5-nang-dau-tap-13.html
629c96bbeaed391bd553f466,ADACHI Toka,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/v/i/vi-than-lang-thang---tap-22_1.jpg,Vị Thần Lang Thang Tập 22 - Tặng Kèm Postcard,190,20.0,Nhà Xuất Bản Kim Đồng,NXB Kim Đồng,2022,17.6 x 11.3 cm,https://www.fahasa.com/vi-than-lang-thang-tap-22-tang-kem-postcard.html
629c96bbeaed391bd553f474,Tomohito Oda,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/k/o/komi---nu-than-so-giao-tiep-_-tap-8_1.jpg,Komi - Nữ Thần Sợ Giao Tiếp - Tập 8 - Tặng Kèm Card Bo Góc Nữ Thần,192,25.0,Nhà Xuất Bản Kim Đồng,NXB Kim Đồng,2022,17.6 x 11.3 cm,https://www.fahasa.com/komi-nu-than-so-giao-tiep-tap-8-tang-kem-card-bo-goc-nu-than.html
629c96bbeaed391bd553f461,Sho Aimoto,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/n/x/nxbtre_full_20162022_111639.jpg,Văn Phòng Thám Tử Quái Vật - Tập 3,192,30.0,NXB Trẻ,NXB Trẻ,2022,17.6 x 11.3 cm,https://www.fahasa.com/van-phong-tham-tu-quai-vat-tap-3.html
629c96bbeaed391bd553f475,Koyoharu Gotouge,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/t/h/thanh-guom-diet-quy---tap-14.jpg,Thanh Gươm Diệt Quỷ - Kimetsu No Yaiba - Tập 14: Mu Trong Muichiro,192,25.0,Nhà Xuất Bản Kim Đồng,NXB Kim Đồng,2020,17.6 x 11.3 cm,https://www.fahasa.com/thanh-guom-diet-quy-kimetsu-no-yaiba-tap-14-mu-trong-muichiro.html
629c96bbeaed391bd553f491,Koyoharu Gotouge,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/t/h/thanh-guom-diet-quy-tap-13.jpg,Thanh Gươm Diệt Quỷ - Kimetsu No Yaiba - Tập 13: Biến Đổi,192,25.0,Nhà Xuất Bản Kim Đồng,NXB Kim Đồng,2020,17.6 x 11.3 cm,https://www.fahasa.com/thanh-guom-diet-quy-kimetsu-no-yaiba-tap-13-bien-doi.html
629c96bbeaed391bd553f49b,Akira Toriyama,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/d/r/dragon-ball-color---phan-5-_-truy-lung-cell-bo-hung---tap-1_1.jpg,Dragon Ball Full Color - Phần Năm: Truy Lùng Cell Bọ Hung - Tập 1 - Tặng Kèm Ngẫu Nhiên 1 Trong 2 Mẫu Postcard Nhân Vật,224,77.0,Nhà Xuất Bản Kim Đồng,NXB Kim Đồng,2022,17.6 x 11.3 cm,https://www.fahasa.com/dragon-ball-full-color-phan-nam-truy-lung-cell-bo-hung-tap-1-tang-kem-ngau-nhien-1-trong-2-mau-postcard-nhan-vat.html
629c96bbeaed391bd553f4ae,"Maruyama Kugane, Miyama Hugin, Oshio Satoshi",Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/3/5/35573f7836e995857d24cf397b59.jpg,OVERLORD - Tập 12 (Phiên Bản Manga),194,48.0,Adventure,NXB Hồng Đức,2022,18 x 13 cm,https://www.fahasa.com/overlord-tap-12-phien-ban-manga.html
629c96bbeaed391bd553f4b4,Koyoharu Gotouge,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/t/h/thanh-guom-diet-quy-tap-9.jpg,Thanh Gươm Diệt Quỷ - Kimetsu No Yaiba - Tập 9: Đại Chiến Dịch Xâm Nhập Phố Đèn Đỏ,192,25.0,Adventure,NXB Kim Đồng,2020,17.6 x 11.3 cm,https://www.fahasa.com/thanh-guom-diet-quy-kimetsu-no-yaiba-tap-9-dai-chien-dich-xam-nhap-pho-den-do.html
629c96bbeaed391bd553f4cf,"HERO, Hagiwara Daisuke",Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/h/o/horimiya-14---bia1.jpg,HORIMIYA - Tập 14,198,50.0,Adventure,NXB Hồng Đức,2022,18 x 13 cm,https://www.fahasa.com/horimiya-tap-14.html
629c96bbeaed391bd553f4f3,ADACHI Toka,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/8/9/8935244872767.jpg,Vị Thần Lang Thang Tập 5 (Tái Bản 2022),192,22.0,Adventure,NXB Kim Đồng,2022,17.6 x 11.3 x 0.5 cm,https://www.fahasa.com/vi-than-lang-thang-tap-5-tai-ban-2022.html
629c96bbeaed391bd553f500,ONO Eriko,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/n/x/nxbtre_full_16022020_100229.jpg,Nhóc Miko! Cô Bé Nhí Nhảnh - Tập 30,182,20.0,Comedy,NXB Trẻ,2020,11.3 x 17.6 cm,https://www.fahasa.com/nhoc-miko-co-be-nhi-nhanh-tap-30.html
629c96bbeaed391bd553f506,Shuichi Aso,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/s/a/saiki-kusuo---ke-sieu-nang-khon-kho-_-tap-24---bat-chuoc-giong-het-kusu-omega.jpg,Saiki Kusuo - Kẻ Siêu Năng Khốn Khổ - Tập 24: Bắt Chước Giống Hệt!? Kusu-Omega,184,22.0,Nhà Xuất Bản Kim Đồng,NXB Kim Đồng,2022,17.6 x 11.3 cm,https://www.fahasa.com/saiki-kusuo-ke-sieu-nang-khon-kho-tap-24-bat-chuoc-giong-het-kusu-omega.html
629c96bbeaed391bd553f535,Fujiko F Fujio,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_181953.jpg,Doraemon Truyện Dài - Tập 22 - Nobita Và Vương Quốc Robot (Tái Bản 2019),192,18.0,Adventure,NXB Kim Đồng,2020,11.3 x 17.6,https://www.fahasa.com/doraemon-truyen-dai-tap-22-nobita-va-vuong-quoc-robot-tai-ban-2019.html
629c96bbeaed391bd553f53d,Fujiko F Fujio,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_182220.jpg,Doraemon Truyện Ngắn - Tập 7 (Tái Bản 2019),192,18.0,Action,NXB Kim Đồng,2019,11.3 x 17.6,https://www.fahasa.com/doraemon-truyen-ngan-tap-7-tai-ban-2019.html
629c96bbeaed391bd553f546,Kousuke Oono,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/d/a/dao-lam-chong-dam-tap-4.jpg,Đạo Làm Chồng Đảm - Tập 4,160,30.0,Nhà Xuất Bản Kim Đồng,NXB Kim Đồng,2021,18 x 13 cm,https://www.fahasa.com/dao-lam-chong-dam-tap-4.html
629c96bbeaed391bd553f547,Bộ Giáo Dục Và Đào Tạo,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_233251.jpg,Tiếng Anh 9 - Tập 2 - Sách Học Sinh (2021),87,42.0,Cấp 2,NXB Giáo Dục Việt Nam,2021,26.5 x 19 x 0.5 cm,https://www.fahasa.com/tieng-anh-9-sach-hoc-sinh-tap-2-2021.html
629c96bbeaed391bd553f54f,Gosho Aoyama,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_181004.jpg,Thám Tử Lừng Danh Conan - Tập 10 (Tái Bản 2019),191,20.0,Adventure,NXB Kim Đồng,2020,17.6 x 11.3 x 1 cm,https://www.fahasa.com/tham-tu-lung-danh-conan-tap-10-tai-ban-2019.html
629c96bbeaed391bd553f560,Fujiko F Fujio,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/9/_/9_9_2.jpg,Doraemon Truyện Dài - Tập 9 - Nobita Và Nước Nhật Thời Nguyên Thủy (Tái Bản 2019),192,18.0,Adventure,NXB Kim Đồng,2019,11.3 x 17.6,https://www.fahasa.com/doraemon-truyen-dai-tap-9-nobita-va-nuoc-nhat-thoi-nguyen-thuy-tai-ban-2019.html
629c96bbeaed391bd553f56d,Masashi Kishimoto,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/n/a/naruto---tap-60.jpg,Naruto Tập 60,184,22.0,Nhà Xuất Bản Kim Đồng,NXB Kim Đồng,2021,17.6 x 11.3 x 1.5 cm,https://www.fahasa.com/naruto-tap-60-369361.html
629c96bbeaed391bd553f571,Masashi Kishimoto,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/n/a/naruto---tap-61---tb-2022.jpg,Naruto - Tập 61: Huynh Đệ Song Thủ!! (Tái Bản 2022),224,25.0,Adventure,NXB Kim Đồng,2022,17.6 x 11.3 x 0.5 cm,https://www.fahasa.com/naruto-tap-61-huynh-de-song-thu-tai-ban-2022.html
629c96bbeaed391bd553f579,Gosho Aoyama,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_181006.jpg,Thám Tử Lừng Danh Conan - Tập 90 (Tái Bản 2019),192,20.0,Adventure,NXB Kim Đồng,2019,11.3 x 17.6,https://www.fahasa.com/tham-tu-lung-danh-conan-tap-90-tai-ban-2019.html
629c96bbeaed391bd553f584,Naoko Takeuchi,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_12672.jpg,Sailor Moon - Pretty Guardian Tập 11 (Tái Bản 2019),236,25.0,Action,NXB Kim Đồng,2019,11.3 x 17.6 cm,https://www.fahasa.com/sailor-moon-pretty-guardian-tap-11-tai-ban-2019.html
629c96bbeaed391bd553f595,Tatsuki Nohda,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/v/u/vua-sang-che-_-tap-2.jpg,Vua Sáng Chế - Tập 2,208,20.0,Nhà Xuất Bản Kim Đồng,NXB Kim Đồng,2022,17.6 x 11.3 cm,https://www.fahasa.com/vua-sang-che-tap-2.html
629c96bbeaed391bd553f5b4,Nguyễn Văn Hòa,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/9/7/9786043091199.jpg,Ôn Tập Nhanh Ngữ Pháp Tiếng Anh,1,20.0,Cấp 3,NXB Đại Học Sư Phạm Tp.HCM,2021,64 x 42 cm,https://www.fahasa.com/on-tap-nhanh-ngu-phap-tieng-anh-356598.html
629c96bbeaed391bd553f5b9,"Asagiri Kafka, Harukawa Sango",Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_237875.jpg,Văn Hào Lưu Lạc - Tập 17 (Tái Bản 2021),180,45.0,Action,NXB Hồng Đức,2021,18 x 13 cm,https://www.fahasa.com/van-hao-luu-lac-tap-17-tai-ban-2021.html
629c96bbeaed391bd553f5ca,ONO Eriko,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_32136.jpg,Nhóc Miko! Cô Bé Nhí Nhảnh - Tập 18 (Tái Bản 2020),188,20.0,Comedy,NXB Trẻ,2020,11.3 x 17.6 cm,https://www.fahasa.com/nhoc-miko-co-be-nhi-nhanh-tap-18-tai-ban-2020.html
629c96bbeaed391bd553f5d3,Bộ Giáo Dục Và Đào Tạo,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_233247.jpg,Tiếng Anh 8 - Tập 2 - Sách Học Sinh (2021),71,35.0,Cấp 2,NXB Giáo Dục Việt Nam,2021,26.5 x 19 x 0.5 cm,https://www.fahasa.com/tieng-anh-8-sach-hoc-sinh-tap-2-2021.html
629c96bbeaed391bd553f5e5,Tôn Nguyên Vĩ,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_180164_1_43_1_57_1_4_1_2_1_210_1_29_1_98_1_25_1_21_1_5_1_3_1_18_1_18_1_45_1_26_1_32_1_14_1_652.jpg,10 Vạn Câu Hỏi Vì Sao - Khám Phá Trái Đất (Tái Bản 2018),136,55.0,Đinh Tị,NXB Thanh Niên,2018,14.5x20.5,https://www.fahasa.com/10-van-cau-hoi-vi-sao-kham-pha-trai-dat-tai-ban-2018.html
629c96bbeaed391bd553f5eb,"Tanaka Michiaki, Fujiko F Fujio, Original Story",Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_182728.jpg,Đội Quân Doraemon - Tập 3 (Tái Bản 2019),184,18.0,Adventure,NXB Kim Đồng,2019,11.3 x 17.6,https://www.fahasa.com/doi-quan-doraemon-tap-3-tai-ban-2019.html
629c96bbeaed391bd553f5ef,Fujiko F Fujio,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_183319.jpg,Doraemon Tập 13: Nobita Và Mê Cung Thiếc (Tái Bản 2019),188,18.0,Action,NXB Kim Đồng,2021,17.6 x 11.3 x 1 cm,https://www.fahasa.com/doraemon-tap-13-nobita-va-me-cung-thiec-tai-ban-2019.html
629c96bbeaed391bd553f5f6,Eiichiro Oda,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_188451.jpg,"One Piece Tập 47: Trời Âm U, Thỉnh Thoảng Có Xương (Tái Bản 2019)",192,19.5,Adventure,NXB Kim Đồng,2019,11.3 x 17.6,https://www.fahasa.com/one-piece-tap-47-troi-am-u-thinh-thoang-co-xuong-tai-ban-2019.html
629c96bbeaed391bd553f5f7,Eiichiro Oda,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_188459.jpg,One Piece Tập 75: Trả Ơn (Tái Bản 2019),192,19.5,Adventure,NXB Kim Đồng,2019,11.3 x 17.6,https://www.fahasa.com/one-piece-tap-75-tra-on-tai-ban-2019.html
629c96bbeaed391bd553f5ff,Eiichiro Oda,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_37488.jpg,One Piece Tập 26: Phiêu Lưu Trên Đảo Của Thần (Tái Bản 2020),200,19.5,Adventure,NXB Kim Đồng,2020,17.6 x 11.3 cm,https://www.fahasa.com/one-piece-tap-26-phieu-luu-tren-dao-cua-than-tai-ban-2020.html
629c96bbeaed391bd553f600,Eiichiro Oda,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_40698.jpg,One Piece Tập 18: Ace Xuất Hiện (Bìa Rời) (Tái Bản 2020),224,19.5,Adventure,NXB Kim Đồng,2020,17.6 x 11.3 cm,https://www.fahasa.com/one-piece-tap-18-ace-xuat-hien-bia-roi-tai-ban-2020.html
629c96bbeaed391bd553f609,ONE,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/m/o/mob-psycho-100---tap-5.jpg,Mob Psycho 100 - Tập 5,192,30.0,Nhà Xuất Bản Kim Đồng,NXB Kim Đồng,2021,18 x 13 cm,https://www.fahasa.com/mob-psycho-100-tap-5.html
629c96bbeaed391bd553f60d,Yasuhisa Hara,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/n/x/nxbtre_full_05232022_092319.jpg,KINGDOM - Tập 19 - Tặng Kèm Postcard Hình Nhân Vật,216,45.0,Action,NXB Trẻ,2021,19 x 13 cm,https://www.fahasa.com/kingdom-tap-19-tang-kem-postcard-hinh-nhan-vat.html
629c96bbeaed391bd553f61b,Fujiko F Fujio,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_183191.jpg,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 12 (Tái Bản 2019),192,18.0,Action,NXB Kim Đồng,2019,11.3 x 17.6,https://www.fahasa.com/doraemon-chu-meo-may-den-tu-tuong-lai-tap-12-tai-ban-2019.html
629c96bbeaed391bd553f624,Akira Toriyama,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_185991.jpg,Dragon Ball - 7 Viên Ngọc Rồng Tập 42: Tạm Biệt Ngọc Rồng (Tái Bản 2019),192,19.5,Adventure,NXB Kim Đồng,2019,11.3 x 17.6,https://www.fahasa.com/dragon-ball-7-vien-ngoc-rong-tap-42-tam-biet-ngoc-rong-tai-ban-2019.html
629c96bbeaed391bd553f627,Eiichiro Oda,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_1781.jpg,One Piece Tập 12: Truyền Thuyết Bắt Đầu (Tái Bản 2019),192,19.5,Adventure,NXB Kim Đồng,2019,11.3 x 17.6,https://www.fahasa.com/one-piece-tap-12-truyen-thuyet-bat-dau-tai-ban-2019.html
629c96bbeaed391bd553f62d,ONO Eriko,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_33492.jpg,Nhóc Miko! Cô Bé Nhí Nhảnh - Tập 15 (Tái Bản 2020),188,20.0,Comedy,NXB Trẻ,2020,11.3 x 17.6 cm,https://www.fahasa.com/nhoc-miko-co-be-nhi-nhanh-tap-15-tai-ban-2020.html
629c96bbeaed391bd553f639,"Morita Kisetsu, Benio",Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/d/i/di_t-slime-manga.jpg,"[Manga] Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay - Tập 1",176,40.0,Comedy,NXB Thế Giới,2020,18 x 13 cm,https://www.fahasa.com/manga-diet-slime-suot-300-nam-toi-levelmax-luc-nao-chang-hay-tap-1.html
629c96bbeaed391bd553f667,"Fujiko F Fujio, Mugiwara Shintaro",Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_183372.jpg,Doraemon Bóng Chày - Truyền Kì Về Bóng Chày Siêu Cấp - Tập 11 (Tái Bản 2019),192,18.0,Adventure,NXB Kim Đồng,2019,11.3 x 17.6,https://www.fahasa.com/doraemon-bong-chay-truyen-ki-ve-bong-chay-sieu-cap-tap-11-tai-ban-2019.html
629c96bbeaed391bd553f66f,Gosho Aoyama,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_186528.jpg,Thám Tử Lừng Danh Conan Tập 12 (Tái Bản 2019),180,20.0,Adventure,NXB Kim Đồng,2020,17.6 x 11.3 x 1 cm,https://www.fahasa.com/tham-tu-lung-danh-conan-tap-12-tai-ban-2019.html
629c96bbeaed391bd553f684,Kosaku Anakubo,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/p/o/pokemon_pippi-bia_tap-14.jpg,Pokémon - Cuộc Phiêu Lưu Của Pippi - Tập 14,192,22.0,Adventure,NXB Kim Đồng,2020,17.6 x 11.3 cm,https://www.fahasa.com/pokemon-cuoc-phieu-luu-cua-pippi-tap-14.html
629c96bbeaed391bd553f692,Nguyễn Thị Ngọc Quyên,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_235955.jpg,Tiếng Anh 1 i-Learn Smart Start - Notebook,72,28.0,Cấp 1,Đại Học Sư Phạm TPHCM,2020,26.5 x 19 x 1 cm,https://www.fahasa.com/tieng-anh-1-i-learn-smart-start-notebook.html
629c96bbeaed391bd553f6b2,Gosho Aoyama,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_181871.jpg,Thám Tử Lừng Danh Conan - Tập 70 (Tái Bản 2019),192,20.0,Adventure,NXB Kim Đồng,2019,11.3 x 17.6,https://www.fahasa.com/tham-tu-lung-danh-conan-tap-70-tai-ban-2019.html
629c96bbeaed391bd553f6e5,"Đăng Khoa, Đình Chương",Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_49589.jpg,Luyện Viết Chữ Đẹp Lớp 3 - Tập 2,32,15.0,Cấp 1,NXB Đại Học Sư Phạm Tp.HCM,2020,24 x 17 x 0.3 cm,https://www.fahasa.com/luyen-viet-chu-dep-lop-3-302757.html
629c96bbeaed391bd553f6f8,Shuichi Aso,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/s/a/saiki-kusuo-ke-sieu-nang-khon-kho-tap-11-ngon-ngang-truoc-ki-nghi-he.jpg,Saiki Kusuo - Kẻ Siêu Năng Khốn Khổ - Tập 11: Ngổn Ngang Trước Kì Nghỉ Hè,184,22.0,Nhà Xuất Bản Kim Đồng,NXB Kim Đồng,2021,17.6 x 11.3 x 1.2 cm,https://www.fahasa.com/saiki-kusuo-ke-sieu-nang-khon-kho-tap-11-ngon-ngang-truoc-ki-nghi-he.html
629c96bbeaed391bd553f6fe,Tite Kubo,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/b/l/bleach---tap-57.jpg,Bleach - Tập 57: Out Of Bloom,192,22.0,Nhà Xuất Bản Kim Đồng,NXB Kim Đồng,2021,17.6 x 11.3 cm,https://www.fahasa.com/bleach-tap-57-out-of-bloom.html
629c96bbeaed391bd553f72b,Fujiko F Fujio,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_183315.jpg,Doraemon Truyện Ngắn - Tập 21 (Tái Bản 2019),191,18.0,Action,NXB Kim Đồng,2021,17.6 x 11.3 x 0.8 cm,https://www.fahasa.com/doraemon-truyen-ngan-tap-21-tai-ban-2019.html
629c96bbeaed391bd553f73d,"Fujiko F Fujio, Yukihiro Mitani, Miyazaki Masaru",Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_184628.jpg,Đội Quân Doraemon Đặc Biệt - Tập 4 (2019),192,18.0,Action,NXB Kim Đồng,2019,11.3 x 17.6,https://www.fahasa.com/doi-quan-doraemon-dac-biet-tap-4-2019.html
629c96bbeaed391bd553f74a,Eiichiro Oda,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_186901.jpg,One Piece Tập 60: Em Trai (Tái Bản 2019),216,19.5,Adventure,NXB Kim Đồng,2019,11.3 x 17.6,https://www.fahasa.com/one-piece-tap-60-em-trai-tai-ban-2019.html
629c96bbeaed391bd553f755,Nhiều Tác Giả,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_41318.jpg,Ôn Tập Tốt Nhất Cho Kỳ Thi Tuyển Sinh Vào Lớp 10 Môn Ngữ Văn,180,90.0,Cấp 2,NXB Đại Học Sư Phạm Tp.HCM,2020,26 x 19 cm,https://www.fahasa.com/on-tap-tot-nhat-cho-ky-thi-tuyen-sinh-vao-lop-10-mon-ngu-van.html
629c96bbeaed391bd553f76c,Akira Toriyama,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/d/r/dragon-ball-full-color---phan-hai---dai-ma-vuong-piccolo-tap-2.jpg,Dragon Ball Full Color - Phần Hai: Đại Ma Vương Piccolo - Tập 2,224,77.0,Nhà Xuất Bản Kim Đồng,NXB Kim Đồng,2021,17.6 x 11.3 cm,https://www.fahasa.com/dragon-ball-full-color-phan-hai-dai-ma-vuong-piccolo-tap-2.html
629c96bbeaed391bd553f77c,Nhiều Tác Giả,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/9/7/9786040233820.jpg,Tiếng Anh 8 - Tập 2 - Sách Bài Tập (2021),70,33.0,Cấp 2,NXB Giáo Dục Việt Nam,2021,26.5 x 19 x 0.5 cm,https://www.fahasa.com/tieng-anh-8-tap-2-sach-bai-tap-2021.html
629c96bbeaed391bd553f78f,Yoichi Takahashi,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/t/s/tsubasa---giac-mo-san-co-_-tap-37---mot-thoi-dai-moi.jpg,Tsubasa - Giấc Mơ Sân Cỏ - Tập 37: Một Thời Đại Mới!,184,20.0,Nhà Xuất Bản Kim Đồng,NXB Kim Đồng,2022,17.5 x 11.3 cm,https://www.fahasa.com/tsubasa-giac-mo-san-co-tap-37-mot-thoi-dai-moi.html
629c96bbeaed391bd553f793,Eiichiro Oda,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_229299.jpg,One Piece (Tập 33),226,19.5,Adventure,NXB Kim Đồng,07-2015,17.6 x 11.3,https://www.fahasa.com/one-piece-tap-33.html
629c96bbeaed391bd553f7ac,Fujiko F Fujio,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_183318.jpg,Doraemon Truyện Ngắn - Tập 24 (Tái Bản 2019),192,18.0,Action,NXB Kim Đồng,2021,17.6 x 11.3 x 1 cm,https://www.fahasa.com/doraemon-truyen-ngan-tap-24-tai-ban-2019.html
629c96bbeaed391bd553f7bb,Fujiko F Fujio,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_184062.jpg,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 43 (Tái Bản 2019),190,18.0,Action,NXB Kim Đồng,2021,17.6 x 11.3 x 0.8 cm,https://www.fahasa.com/doraemon-chu-meo-may-den-tu-tuong-lai-tap-43-tai-ban-2019.html
629c96bbeaed391bd553f7c5,"Fujiko F Fujio, Yukihiro Mitani, Miyazaki Masaru",Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_184633.jpg,Đội Quân Doraemon Đặc Biệt - Tập 9 (2019),192,18.0,Action,NXB Kim Đồng,2019,11.3 x 17.6,https://www.fahasa.com/doi-quan-doraemon-dac-biet-tap-9-2019.html
629c96bbeaed391bd553f7c8,Akira Toriyama,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/2/1/21_19.jpg,Dragon Ball - Tập 21 ( 2019),188,19.5,Adventure,NXB Kim Đồng,2019,11.3 x 17.6,https://www.fahasa.com/dragon-ball-tap-21-2019.html
629c96bbeaed391bd553f7c9,Eiichiro Oda,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_185455.jpg,"One Piece Tập 76: Tiến Lên Đi, Đừng Ngại (Tái Bản 2019)",212,19.5,Adventure,NXB Kim Đồng,2019,11.3 x 17.6,https://www.fahasa.com/one-piece-tap-76-tien-len-di-dung-ngai-tai-ban-2019.html
629c96bbeaed391bd553f7e0,Eiichiro Oda,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_2178.jpg,One Piece Tập 63: Otohime Và Tiger (Tái Bản 2019),232,19.5,Adventure,NXB Kim Đồng,2019,11.3 x 17.6,https://www.fahasa.com/one-piece-tap-63-otohime-va-tiger-tai-ban-2019.html
629c96bbeaed391bd553f7eb,Kosaku Anakubo,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/8/9/8935244839258.jpg,Pokémon - Cuộc Phiêu Lưu Của Pippi Tập 6,188,22.0,Adventure,NXB Kim Đồng,2019,11.3 x 17.6 cm,https://www.fahasa.com/pokemon-cuoc-phieu-luu-cua-pippi-tap-6.html
629c96bbeaed391bd553f7ed,Kosaku Anakubo,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/p/o/pokemon_cuoc-phieu-luu-cua-pippi-tap-8.jpg,Pokémon - Cuộc Phiêu Lưu Của Pippi - Tập 8,188,22.0,Adventure,NXB Kim Đồng,2020,11.3 x 17.6 cm,https://www.fahasa.com/pokemon-cuoc-phieu-luu-cua-pippi-tap-8.html
629c96bbeaed391bd553f7ee,Kosaku Anakubo,Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/p/o/pokemon_cuoc-phieu-luu-cua-pippi-tap-9.jpg,Pokémon - Cuộc Phiêu Lưu Của Pippi - Tập 9,188,22.0,Adventure,NXB Kim Đồng,2020,11.3 x 17.6 cm,https://www.fahasa.com/pokemon-cuoc-phieu-luu-cua-pippi-tap-9.html
629c96bbeaed391bd553f7ff,"Đăng Khoa, Đình Chương",Bìa Mềm,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_49588.jpg,Luyện Viết Chữ Đẹp Lớp 3 - Tập 1,32,15.0,Cấp 1,NXB Đại Học Sư Phạm Tp.HCM,2020,24 x 17 x 0.4 cm,https://www.fahasa.com/luyen-viet-chu-dep-lop-3.html
